PROJECT,DEPLOYMENT_ID,FRAME_NUMBER,TARGET_NUMBER,SPECIES_GROUP,LX,LY,RX,RY,LENGTH,RANGE,ERROR,LHX,LHY,LTX,LTY,RHX,RHY,RTX,RTY,HX,HY,HZ,TX,TY,TZ,TARGET_LINK,COMMENT,ANNOTATOR,TIME_STAMP
DY2308_minicam_pilot,D20230717-T110310,2359,11,other_fish,1307.0150753768844,1391.9195979899498,1289.0050251256282,1427.9396984924624,,354.86,14.129558816850668,,,,,,,,,51.399669715713955,334.89737331619006,-105.47911980213924,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2361,15,other_fish,455.3969849246231,38.59296482412061,447.678391959799,82.33165829145729,,394.93,5.179481193269634,,,,,,,,,-95.30793758500988,362.5184711111425,124.37162570974324,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2362,11,other_fish,957.105527638191,915.9396984924624,967.3969849246232,954.5326633165828,,487.48,5.294844666683661,,,,,,,,,-8.54559917764772,485.70943490125336,-40.62265541684442,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2362,12,other_fish,1672.3618090452262,33.447236180904525,1659.497487437186,74.61306532663316,,362.27,2.46051443946619,,,,,,,,,108.38148663718584,326.68369361005887,113.0226309120521,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2362,13,other_fish,1826.7336683417088,25.728643216080403,1793.286432160804,61.74874371859296,,301.9,5.018003923938418,,,,,,,,,108.18486930021844,265.9693371702841,93.26539515721431,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2370,9,other_fish,1445.9497487437186,591.7587939698493,1453.6683417085428,632.9246231155779,,449.34,2.0992770618942616,,,,,,,,,96.61620634894118,437.646253680128,32.279825008475804,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2371,6,other_fish,939.0954773869348,1283.859296482412,921.0854271356784,1327.5979899497488,,355.91,0.4996121610563176,,,,,,,,,-9.116199511934088,343.969967638224,-90.97649196598243,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2376,7,other_fish,344.7638190954774,1330.1708542713568,313.8894472361809,1366.1909547738694,,322.62,4.0176907008426666,,,,,,,,,-94.04660575407893,296.6373290321915,-85.10672817536343,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2376,8,other_fish,383.356783919598,905.6482412060302,365.3467336683417,954.5326633165828,,348.87,10.992480597565196,,,,,,,,,-99.25956811058656,333.3284227120651,-27.382571778621525,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2376,9,other_fish,1919.356783919598,223.8391959798995,1927.0753768844224,257.286432160804,,446.49,9.808355746268663,,,,,,,,,179.29177256314284,396.2291627193184,101.05146280817992,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2376,10,other_fish,1098.6130653266332,265.00502512562815,1103.7587939698492,306.1708542713568,,443.65,1.4368837359337074,,,,,,,,,22.152870672084152,431.5827506728008,100.36227626807911,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2377,12,other_fish,982.8341708542714,712.6834170854271,1011.1356783919598,758.9949748743719,,659.81,5.030619698366968,,,,,,,,,-3.332631230679106,659.7456834109337,8.768527131413792,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2378,13,other_fish,1481.9698492462312,1216.964824120603,1463.9597989949748,1273.56783919598,,344.08,10.727325525382575,,,,,,,,,77.99148891484683,326.28457364605043,-76.44905612009674,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2379,13,other_fish,1541.1457286432162,653.5075376884422,1551.4371859296482,697.2462311557789,,465.12,0.02643912054539099,,,,,,,,,120.03413975574236,448.949472623137,19.407618180999265,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2379,14,other_fish,854.1909547738694,571.1758793969849,841.3266331658292,612.3417085427136,,356.56,0.01348482922887571,,,,,,,,,-24.026458545400647,354.52780939531294,29.50368804271103,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2379,15,other_fish,733.2663316582915,429.6683417085427,733.2663316582915,475.97989949748745,,417.22,7.261758435742556,,,,,,,,,-51.85143546653144,409.3506260791333,61.77416742179184,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2381,11,other_fish,532.5829145728643,813.0251256281407,483.6984924623115,851.6180904522613,,258.68,2.260256473666826,,,,,,,,,-56.69002807184509,252.23957699650592,-8.624360433512901,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2381,12,other_fish,607.1959798994975,504.2814070351759,604.6231155778895,545.4472361809045,,409.32,1.0232542779763258,,,,,,,,,-75.272680425434,399.6704248411139,46.2833380525128,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2381,13,other_fish,887.6381909547739,352.4824120603015,874.7738693467337,383.356783919598,,354.21,11.568262687940312,,,,,,,,,-17.8375466607278,347.39664073713794,66.80350673580679,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2381,14,other_fish,450.25125628140705,795.0150753768844,429.6683417085427,836.1809045226131,,337.87,1.2061255760730394,,,,,,,,,-86.55160124415575,326.4884764860054,-8.525754724460448,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2381,15,other_fish,1664.643216080402,887.6381909547739,1646.6331658291458,926.2311557788944,,334.1,9.337764096973382,,,,,,,,,103.9307530777302,316.7635935075794,-21.959605341118976,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2382,17,other_fish,782.1507537688442,447.678391959799,751.2763819095477,486.2713567839196,,297.8,2.433721781733609,,,,,,,,,-30.18669872596345,293.2421389618932,42.2274521552666,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2383,13,herring,1353.3266331658292,895.356783919598,1348.180904522613,941.6683417085428,25.35,375.41,1.105535606850398,1327.6655597266524,881.9044615633102,1438.4785906959637,939.6108701435552,1319.7204744873432,924.1388620459531,1427.188206408524,983.0997577692472,60.22763662152156,369.7232731943369,-25.00286512651302,76.51745920737004,352.41471446181896,-33.8060544458148,,,,
DY2308_minicam_pilot,D20230717-T110310,2383,14,other_fish,1561.7286432160795,411.6582914572862,1530.854271356783,452.8241206030149,,293.95,0.47616828745397854,,,,,,,,,77.70410495531064,279.86390451672827,45.2195112730731,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2383,15,other_fish,1443.37688442211,370.4924623115576,1440.8040201005017,409.0854271356782,,393.4,2.9918941725694,,,,,,,,,83.12498750772288,378.2920233533722,68.88421293290935,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2384,12,other_fish,128.643216080402,548.0201005025126,84.90452261306532,589.1859296482412,,278.55,2.4110078294814943,,,,,,,,,-108.05774597624202,255.597289948045,24.134533468946124,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2384,13,other_fish,1219.537688442211,1368.7638190954774,1216.964824120603,1420.2211055276382,,427.9,5.597995825324229,,,,,,,,,44.97730874983911,406.7416444441436,-125.06205097605697,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2384,14,Adult_pollock,1991.3969849246232,1325.0251256281408,1873.0452261306532,1373.9095477386934,,183.53,0.5643717317017454,,,,,,,,,77.76977495189766,159.91112808479994,-45.43711869657109,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2385,10,other_fish,1289.0050251256282,591.7587939698493,1294.1507537688442,630.3517587939699,,436.12,4.697114789600492,,,,,,,,,62.0244345539186,430.503546813168,31.936438012084892,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2385,11,other_fish,352.4824120603015,576.321608040201,324.18090452261305,612.3417085427136,,313.32,4.580716332011221,,,,,,,,,-93.33588765279146,298.0978522789766,24.419379383041917,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2385,12,other_fish,813.0251256281406,1469.1055276381908,779.5778894472361,1512.8442211055274,,315.44,0.4165363001042768,,,,,,,,,-26.11436644699266,296.18527898432865,-105.3421335143898,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2386,15,other_fish,1592.603015075377,846.4723618090452,1605.4673366834172,882.4924623115578,,477.88,11.79383098687596,,,,,,,,,134.19600772513877,458.10483918838025,-22.309718923373214,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2388,19,other_fish,1309.5879396984924,118.35175879396984,1252.9849246231156,162.09045226130652,,243.07,5.594446489656541,,,,,,,,,35.546888749674885,230.07374891671137,69.8989142707097,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2389,12,other_fish,1368.7638190954774,198.1105527638191,1358.4723618090452,234.13065326633165,,363.53,4.416531545276276,,,,,,,,,63.44799312146063,345.8539309053584,92.25600967338583,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2389,13,other_fish,743.5577889447236,285.58793969849245,728.1206030150754,321.60804020100505,,351.17,4.781817058769699,,,,,,,,,-41.48271533687009,340.29292390959944,76.15989563646154,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2391,13,other_fish,1224.6834170854272,1042.0100502512562,1209.246231155779,1093.467336683417,,349.41,7.8709070399787615,,,,,,,,,38.76847153981713,343.5147914895586,-50.7852504485961,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2392,11,other_fish,1029.145728643216,331.8994974874372,1008.5628140703518,373.06532663316585,,327.53,0.9681294512818224,,,,,,,,,5.5967934253363705,321.12936464779534,64.17878112144744,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2395,9,other_fish,1198.9547738693468,504.2814070351759,1211.819095477387,542.8743718592965,,489.91,3.721397085610954,,,,,,,,,48.506061769598944,484.22039826366216,56.4679243929073,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2395,10,other_fish,614.9145728643216,712.6834170854271,599.4773869346734,753.8492462311558,,351.94,0.5028800662047073,,,,,,,,,-63.836402083353256,346.06802699268974,4.918313385085154,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2395,11,other_fish,180.10050251256283,162.09045226130652,156.94472361809045,200.68341708542715,,339.7,1.6178964008219818,,,,,,,,,-121.30986382991402,305.24648599391713,86.63978628550028,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2395,12,other_fish,846.4723618090452,710.1105527638191,836.1809045226131,748.7035175879397,,368.01,3.6785452151198066,,,,,,,,,-26.23495965572344,367.02287266232497,5.973856692197176,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2397,10,other_fish,1873.0452261306532,496.56281407035175,1870.4723618090452,550.5929648241206,,390.25,13.032147390450172,,,,,,,,,153.35824535228366,356.4063958374007,41.8716000308023,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2397,11,other_fish,1008.5628140703518,370.4924623115578,1016.281407035176,409.0854271356784,,460.42,2.3526250940597793,,,,,,,,,3.353307548244125,452.9924194224879,82.27809769623077,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2398,12,other_fish,1543.7185929648242,43.73869346733668,1541.1457286432162,79.75879396984925,,401.69,3.4188002521809224,,,,,,,,,99.12069520907818,368.2929350779734,126.0533480409368,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2400,12,other_fish,1484.5427135678392,980.2613065326632,1489.6884422110552,1018.854271356784,,440.8,9.268869544508863,,,,,,,,,102.18593596745664,426.01365451345407,-48.77541705013597,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2403,8,other_fish,512.0,36.02010050251256,475.97989949748745,54.03015075376885,,292.22,26.44169324018755,,,,,,,,,-63.220122007724015,269.22575506243663,94.40008850902964,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2405,7,other_fish,223.8391959798995,138.93467336683418,228.98492462311555,174.95477386934672,,471.17,4.694205853873129,,,,,,,,,-159.861671410389,425.013457061571,125.73014901384732,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2406,7,other_fish,496.56281407035175,1173.2261306532664,475.97989949748745,1216.964824120603,,348.82,3.785508278420565,,,,,,,,,-80.59390782545086,332.0308983385782,-70.23068896308574,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2407,8,other_fish,1713.5276381909548,807.8793969849246,1728.964824120603,854.1909547738694,,502.6,0.6075639164955449,,,,,,,,,166.7833030265448,473.8749053412659,-15.315003890883128,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2407,9,other_fish,1420.2211055276382,594.3316582914573,1409.929648241206,643.2160804020101,,358.62,7.409065964283045,,,,,,,,,72.93455331263415,350.250738727262,24.726063285272573,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2410,17,other_fish,627.7788944723618,632.9246231155779,640.643216080402,668.9447236180905,,508.57,5.681987790580645,,,,,,,,,-89.05564903937196,499.9694604731603,27.166862806715976,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2410,18,other_fish,424.52261306532665,23.155778894472363,375.63819095477385,43.73869346733668,,267.44,23.449547098306855,,,,,,,,,-67.71720001131493,243.71632944807067,86.8370001607476,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2410,19,other_fish,1044.5829145728644,1206.6733668341708,1034.2914572864322,1250.4120603015076,,382.56,1.1512172737130624,,,,,,,,,9.312271427916704,372.9968409275674,-84.4881244144327,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2412,18,other_fish,1993.9698492462312,777.0050251256282,2009.4070351758792,823.3165829145729,,505.44,0.38591096692988086,,,,,,,,,221.9639644513736,454.02592290293853,-7.7268986278230924,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2412,19,other_fish,802.7336683417086,897.929648241206,787.2964824120603,936.5226130653266,,351.26,4.126455872339783,,,,,,,,,-32.36722276711132,348.78644406262265,-26.202006739973747,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2414,15,other_fish,843.8994974874372,280.4422110552764,854.1909547738694,311.31658291457285,,477.81,11.071347296813167,,,,,,,,,-33.778021333891274,464.7422846686659,105.72559304524133,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2416,17,other_fish,792.4422110552764,403.9396984924623,795.0150753768844,445.10552763819095,,433.74,0.9541116571282144,,,,,,,,,-41.72430900698892,425.9910595595344,70.15746206603924,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2416,18,other_fish,1232.4020100502512,406.5125628140703,1255.5577889447236,450.25125628140705,,580.27,3.2698951207476092,,,,,,,,,66.30473059077053,568.9603103522646,92.74158425407208,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2417,19,other_fish,964.8241206030152,540.3015075376884,982.8341708542714,584.0402010050251,,541.93,2.9548661103586045,,,,,,,,,-7.487381746236787,539.3113908821551,52.67128468877555,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2417,20,other_fish,326.7537688442211,1252.9849246231156,301.0251256281407,1289.0050251256282,,336.23,4.044091445472105,,,,,,,,,-101.36480172347372,311.0746626841782,-77.50193457282492,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2418,13,other_fish,1157.7889447236182,7.71859296482412,1067.7386934673366,46.311557788944725,,197.56,0.2536856153451022,,,,,,,,,14.898598769187066,185.404592774204,66.59342808160434,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2420,16,other_fish,481.1256281407035,1075.4572864321608,401.3668341708543,1106.3316582914574,,209.92,11.255318118502451,,,,,,,,,-50.2943062792742,201.22137427588828,-32.32969380251238,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2420,17,other_fish,1914.3396984924616,289.96180904522606,1881.79296482412,334.3437185929647,,299.71,3.1257798600338784,,,,,,,,,120.53683904484636,267.97376526914996,59.03909674406295,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2422,11,other_fish,1283.859296482412,23.155778894472363,1314.7336683417086,66.89447236180905,,675.32,6.467918447951727,,,,,,,,,89.74295905131846,631.6940833327669,221.29395464428308,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2422,12,other_fish,949.3869346733668,460.5427135678392,931.3768844221106,501.70854271356785,,335.95,0.3039564463903705,,,,,,,,,-7.132458293921459,332.7620819108171,45.623029223663934,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2422,13,other_fish,643.2160804020101,200.68341708542715,638.070351758794,226.41206030150755,,392.55,17.02045843269786,,,,,,,,,-63.846635655527734,374.1259331248125,100.2527327101053,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2422,14,other_fish,1574.5929648241206,218.69346733668343,1582.3115577889448,257.286432160804,,450.04,1.748763934662302,,,,,,,,,119.4359961148636,420.3159707938668,107.73805994302282,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2422,15,other_fish,1343.035175879397,164.66331658291458,1355.8994974874372,203.25628140703515,,490.79,0.9639435458247266,,,,,,,,,79.62035150039007,466.0540674890464,131.63086728993093,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2423,10,jellyfish,1973.3869346733668,1291.5778894472362,1528.2814070351758,1330.1708542713568,,68.64,11.09748969694318,,,,,,,,,28.768914718879813,60.22372828408406,-16.01581409260708,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2423,11,other_fish,779.5778894472362,362.7738693467337,789.8693467336684,406.5125628140703,,483.74,4.340835522347035,,,,,,,,,-49.31153747411078,473.2572922550165,87.15477738789964,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2423,12,other_fish,1451.0954773869346,596.9045226130653,1448.5226130653266,640.643216080402,,393.52,0.9877204540525486,,,,,,,,,85.544483383956,383.1559333325641,27.063843904122415,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2423,13,other_fish,975.1155778894472,110.63316582914572,1000.8442211055276,159.5175879396985,,608.48,12.177359286749764,,,,,,,,,-4.945767659655913,581.8070911815742,178.1214726169679,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2423,14,other_fish,625.2060301507538,54.03015075376885,645.7889447236181,92.62311557788944,,590.36,0.6298141250663688,,,,,,,,,-99.278786757324,551.540030165636,185.67203928279372,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2423,15,other_fish,92.62311557788944,622.6331658291457,69.46733668341709,663.7989949748744,,336.73,2.6652066916853756,,,,,,,,,-135.51492687036313,307.741725944241,17.80930120037791,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2423,16,other_fish,192.96482412060303,959.678391959799,190.39195979899495,1005.9899497487436,,426.88,9.01397346704821,,,,,,,,,-154.74362840024332,395.53182500977863,-42.824166506698155,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2424,5,other_fish,661.2261306532663,1034.2914572864322,648.3618090452261,1067.7386934673366,,365.54,9.95059320393088,,,,,,,,,-57.81364975130669,357.42553302407276,-50.25799424479226,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2424,6,other_fish,589.1859296482412,537.7286432160804,573.748743718593,573.748743718593,,351.22,5.305762764092258,,,,,,,,,-67.58929385510594,342.92409759021206,34.548663410552095,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2425,10,other_fish,2014.5527638190956,149.22613065326632,1988.8241206030152,203.25628140703515,,328.55,14.820999944576595,,,,,,,,,141.7259238878061,284.9930045948825,81.48464907738612,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2425,11,other_fish,1973.3869346733668,56.60301507537689,1970.8140703517588,82.33165829145729,,394.58,19.865118821846742,,,,,,,,,162.85677892047806,340.5269478895328,114.93881728664962,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2425,12,other_fish,362.7738693467337,20.58291457286432,537.7286432160804,30.87437185929648,,320.96,37.35816458489603,,,,,,,,,90.10704433032116,-289.8576820629006,-104.29048789887148,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2425,13,other_fish,324.18090452261305,1088.321608040201,334.47236180904525,1124.3417085427136,,515.51,4.5461002645786115,,,,,,,,,-158.21499159726804,483.811481888548,-81.49875687859216,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,8,other_fish,221.26633165829145,483.6984924623115,203.25628140703515,514.572864321608,,350.31,10.522277965408357,,,,,,,,,-122.8074070664442,325.40872334611197,41.80699560524814,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,9,other_fish,581.4673366834171,344.7638190954774,586.6130653266332,385.92964824120605,,456.23,1.5699488396238448,,,,,,,,,-88.36073301945541,439.4217221785717,85.1300924123091,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,10,other_fish,437.38693467336685,115.7788944723618,452.8241206030151,154.37185929648243,,544.84,1.0472870679976498,,,,,,,,,-137.06254288502242,504.15892872637414,154.55645690654592,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,11,other_fish,795.0150753768844,275.2964824120603,777.0050251256282,316.46231155778895,,340.81,1.4846422049754524,,,,,,,,,-32.020576221927264,330.84734089189885,75.28422310677126,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,12,other_fish,1957.9497487437184,38.59296482412061,1852.462311557789,66.89447236180905,,190.32,16.977128770939753,,,,,,,,,77.29714300447677,164.36653047764258,56.853467076995415,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,13,other_fish,1252.9849246231156,156.94472361809045,1278.713567839196,190.39195979899495,,603.48,7.175595933284225,,,,,,,,,73.11182318441936,575.7370502234678,165.44944300823676,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,14,other_fish,1968.2412060301508,411.65829145728645,1952.8040201005024,465.6884422110553,,347.11,13.3863619323039,,,,,,,,,147.75442248266378,310.20328236691927,49.25827824619773,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,15,other_fish,753.8492462311558,761.5678391959799,779.5778894472362,805.3065326633166,,642.9,2.7380980841032416,,,,,,,,,-74.459145243174,638.5451227221442,-6.424000784850298,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,16,other_fish,1093.467336683417,463.11557788944725,1101.1859296482412,499.1356783919598,,455.26,6.298985165600611,,,,,,,,,22.001710582472526,450.5139625363887,61.79878543073786,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2426,17,other_fish,1325.0251256281408,560.8844221105528,1335.3165829145728,599.4773869346734,,467.61,4.555329384572451,,,,,,,,,74.34798105032837,459.8315350664685,41.03424803335061,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,9,other_fish,1824.1608040201008,625.2060301507538,1862.7537688442212,671.5175879396985,,748.24,2.2078680748004658,,,,,,,,,281.1983055887757,692.2732017021366,39.259147448731426,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,10,other_fish,946.8140703517588,337.04522613065325,936.5226130653266,375.63819095477385,,367.23,2.0930660585097667,,,,,,,,,-8.17682139798595,360.1473759004895,71.2907213615791,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,11,other_fish,828.462311557789,223.8391959798995,831.035175879397,262.4321608040201,,436.35,1.314337511076325,,,,,,,,,-33.94853008397707,421.7048508010872,106.82313020871143,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,12,other_fish,789.8693467336684,429.6683417085427,789.8693467336684,473.4070351758794,,417.94,3.97506886724952,,,,,,,,,-40.772396686018816,411.25188643393375,62.31161200807001,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,13,other_fish,746.1306532663317,82.33165829145729,766.713567839196,126.07035175879398,,578.59,5.740865128411443,,,,,,,,,-66.05415676516776,547.2354419335685,175.88613513711084,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,14,other_fish,1196.3819095477388,499.1356783919598,1193.8090452261306,537.7286432160804,,396.27,3.653093972947547,,,,,,,,,38.73559173838245,391.608315817835,46.645597679232665,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,15,other_fish,1273.606682548698,499.4317907985724,1304.7516494581855,538.3629994354321,,674.56,3.4956702100103616,,,,,,,,,90.6741286419614,663.7535800005728,78.97716471649733,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,16,other_fish,1563.9222669549952,300.3264666272039,1595.067233864483,343.70695625113336,,654.32,3.261187217890094,,,,,,,,,172.079019936447,617.1392284129879,132.89342577471888,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,17,other_fish,929.8997262975646,739.6929641003355,933.2366870378668,780.8488132307301,,437.04,1.1023668291622644,,,,,,,,,-13.495038917462429,436.8339157246024,0.5937396558408938,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2427,18,other_fish,1420.221105527637,127.2281407035175,1435.0150753768833,168.65125628140692,,504.79,2.7519545289299843,,,,,,,,,98.90832805261896,474.108627785364,142.29120351897956,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,15,other_fish,872.2010050251256,18.01005025125628,897.929648241206,54.03015075376885,,638.26,3.2570651522751457,,,,,,,,,-35.56850701547084,600.6042943762383,213.04407326442103,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,16,other_fish,331.8994974874372,36.02010050251256,303.59798994974875,64.321608040201,,323.19,14.149149868383772,,,,,,,,,-94.37562776106594,291.9219715899254,101.60657331972058,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,17,other_fish,890.2110552763819,259.85929648241205,895.356783919598,295.87939698492465,,448.49,4.672130862434438,,,,,,,,,-21.930547474347208,435.9460396724874,103.0090164684546,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,18,other_fish,967.3969849246232,432.2412060301507,977.6884422110552,473.4070351758794,,479.18,0.4601155831155538,,,,,,,,,-6.000301546348439,473.7832730917668,71.48971512467688,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,19,other_fish,1052.3015075376884,604.6231155778895,1067.7386934673366,645.7889447236181,,517.74,0.860703588764656,,,,,,,,,14.803303147576129,516.364379041415,34.63756060838632,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,20,other_fish,1746.9748743718594,450.25125628140705,1759.8391959798996,493.9899497487437,,478.14,1.5384044804296528,,,,,,,,,163.83817350815653,444.7061778502419,63.335830087938255,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,21,other_fish,1569.4472361809046,478.5527638190955,1597.748743718593,527.4371859296482,,611.75,8.065437883454033,,,,,,,,,164.55071342229496,584.5014669016058,74.32600091286085,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,22,other_fish,1536.0,1003.4170854271356,1515.4170854271356,1049.7286432160804,,330.13,0.3464430414479682,,,,,,,,,83.91631415822208,316.7133241170254,-40.42368675121195,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,23,other_fish,401.3668341708543,1186.0904522613066,391.0753768844221,1219.537688442211,,390.04,8.148953958307535,,,,,,,,,-106.08955054467567,366.9055732731237,-79.0825171181432,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2428,24,other_fish,1795.859296482412,69.46733668341709,1811.2964824120604,110.63316582914572,,511.24,1.7455566182113018,,,,,,,,,178.3698663992881,455.2148331431217,149.42998875706832,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2429,11,other_fish,995.6984924623116,1348.180904522613,982.8341708542714,1402.211055276382,,377.06,11.194117107844336,,,,,,,,,0.48582217476000783,361.32165993325754,-107.8152913104833,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2429,12,other_fish,1062.5929648241206,1114.0502512562814,1067.7386934673366,1152.643216080402,,458.34,7.151639090779627,,,,,,,,,15.252457309137576,450.84533637701145,-81.14236761238706,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2429,13,other_fish,1137.2060301507538,964.8241206030152,1142.3517587939698,1016.281407035176,,446.78,8.986709670973324,,,,,,,,,31.11198423116257,443.0088914643971,-48.87535239102327,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2429,14,other_fish,1072.8844221105528,784.7236180904523,1054.8743718592964,818.1708542713568,,332.78,11.43298859290914,,,,,,,,,12.931856012988831,332.4698214212277,-6.156912304052371,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2429,15,other_fish,499.1356783919598,504.2814070351759,496.56281407035175,550.5929648241206,,408.9,7.657465406519829,,,,,,,,,-95.24154022808216,395.07102922259,45.26843147216864,,,,,,,
